751431,Le grand secret,1989
753615,Lecciones de tocador,1983
754986,Lengua viva,1977
755099,Lensman: Kozûmosu no daisensô,1987
755186,Leo contra todos,1983
755645,Les 1000 i una,1997
756604,Les chevaux du soleil,1980
756758,Les claus de vidre,1986
757957,Les guillermines del rei Salomó,1981
758524,Les nits de la tieta Rosa,1980
758534,Les notícies amb Josep Cuní,1991
759433,Les tres bessones,1995
761028,Letra pequeña,1984
762381,Leña al mono que es de goma,1993
762726,Libre y directo,1994
769091,Lingo,1993
776544,Llave en mano,1991
776580,"Lleno, por favor",1993
776601,Lletres catalanes,1975
776659,Llibre dels fets del bon rei en Jaume,1978
776722,Lluna de mel,1993
776725,Lluvia de estrellas,1995
776963,Llévatelo calentito,1995
776984,Lo + plus,1995
777985,Lo que en tiempos se llevó,1995
778074,Lo que hay que tener,1995
778091,Lo que hay que ver,1997
778146,Lo que necesitas es amor,1993
778345,Lo que yo te cante,1994
778356,Lo tuyo es puro teatro,1998
779069,Locos de atar,1998
779075,Locos por la tele,1990
779139,Locuras de verano,1997
779567,Lola Corazón,1997
785308,"Lorca, muerte de un poeta",1987
785612,Los 40 principales,1990
785790,Los aurones,1986
785801,Los años vividos,1992
785911,Los cinco sentidos,1993
785914,Los comunes,1999
785957,Los desastres de la guerra,1983
785964,Los desayunos de TVE,1994
788431,Los domingos por Norma,1992
788450,Los electroduendes,1986
788473,Los episodios,1979
788475,Los espectáculos,1978
788504,Los felices 80,1990
788527,Los Fruittis,1990
788534,Los gozos y las sombras,1981
788572,Los hijos del frío,1991
788756,Los jinetes del alba,1990
788763,Los ladrones van a la oficina,1993
788914,Los libros,1998
789396,Los marginados,1982
789444,Los mitos,1979
789459,Los mundos de Yupi,1988
789466,Los muñegotes,1990
789556,Los negocios de mamá,1997
789564,Los niños no sois tan niños,1976
789626,Los pazos de Ulloa,1985
789682,Los primeros,1994
789979,Los sabios,1983
789997,Los segundos cuentan,1990
790358,Los tres de Antena 3,1991
790360,Los trotamúsicos,1989
790363,Los unos y los otros,1994
795183,Luar,1992
795433,Luces da cidade,1989
797102,Luna de miel,1992
797103,Luna de verano,1990
798580,Luz roja,1995
798783,Lápiz y papel,1981
799008,Línea 900,1991
799212,Línea de América,1993
799539,Lúa nova,1986
805520,Madrid directo,1993
806291,Mag magazine,1988
806425,Magacine,1996
806766,Magia potagia,1988
806767,"Magia, humor y fantasía",1994
809290,Maite - La serie,1998
810963,Makinavaja,1995
811687,Malalts de tele,1997
813296,Mamma mía,1999
813389,Mamá quiere ser artista,1997
814843,Mando a distancia,1989
815719,Mano a mano,1981
815759,Manos a la obra,1997
816506,Mar a mar,1991
816519,Mar de dudas,1995
817127,Maravillas 10 y pico,1996
817573,"Mare i fill, societat limitada",1980
817586,Mareas vivas,1998
818239,Maridos y mujeres,1997
818380,Marie-Galante,1992
818384,Marielena,1994
819970,"Maroons, Journey of the Castaways",1998
819971,Maroons: La ruta de los Naufragos,1999
820578,"Marta sempre, Marta tothora",1984
826712,Matraca no!,1989
829181,Mayor y menor,1990
829182,Mayores sin reparos,1997
829340,Mañana serán estrellas,1993
829341,Mañanas de primera,1996
830180,Me alquilo para soñar,1992
830416,Me lo dijo Pérez,1999
830828,Mecanoscrit del segon origen,1985
831105,Media naranja,1986
831842,Mediterráneo,1999
833661,Megahit,1997
836045,Memorias del cine español,1978
838422,Menos lobos,1992
839146,Menudas estrellas,1995
839229,Menudo es mi padre,1996
839294,Menudo show,1995
840083,Mesa de redacción,1993
840165,Mesa reservada,1988
841074,Metrópolis,1985
842392,Mi no comprender,1977
842561,Mi querida España,1994
845157,"Miguel Servet, la sangre y la ceniza",1988
846436,Mikimoto club,1989
846608,Mil paraules,1991
846734,Milagro en casa de los López,1997
847012,Millennium,1996
847580,Mimi and Mr. Bobo,1999
848468,Mino,1986
848934,Mira 2,1991
848942,Mira quen vén,1990
848943,Mira quien viene esta noche,1997
849530,Mirador de los deportes,1980
849768,Miralls,1999
849833,Miramar,1977
850204,Mis terrores favoritos,1981
851271,Mission Top Secret,1994
852068,Misteri,1983
852083,Misterios sin resolver,1993
853341,Mitomanía,1995
854681,Modelo para armar,1997
854765,Moderato cantabile,1992
855768,"Mofli, el último koala",1986
856121,Molt personal,1992
856130,Molt personal,1999
856137,Moltes gràcies,1993
856381,Momentos,1986
863447,Moros y cristianos,1997
863572,Mortadelo y Filemón,1994
869382,Mucha marcha,1996
869648,Muerte a destiempo,1990
870841,Mujeres en la historia,1995
870848,Mujeres insólitas,1977
871876,Mundo noche,1978
874191,Musical express,1980
874219,"Musical popular, cita con",1980
874714,Musiqueando,1977
874719,Musiquísimos,1987
875226,Muy personal,1987
882479,Máis alá,1986
882480,Máis Ozono,1990
882692,Más allá,1976
882698,Más estrellas que en el cielo,1988
882727,Más madera,1998
882759,Más que amigos,1997
882794,Más que palabras,1995
882989,Más vale prevenir,1979
883280,Médico de familia,1995
883794,Mírame,1999
883942,Mójate,1995
883959,Móntatelo,1994
884046,Música sí,1997
884424,Música y estrellas,1976
884433,"Música, maestro",1981
884697,Na casa en domingo,1993
884698,Na casa,1992
886294,Nada es para siempre,1999
886787,Nadie es perfecto,1995
889203,Narradores,1991
893243,Nazca,1990
895689,Negro sobre blanco,1997
903851,Neu pols,1999
912619,"Ni a tontas, ni a locas",1989
912756,Ni contigo ni sin tí,1998
912760,Ni en vivo ni en directo,1983
916511,Ninette y un señor de Murcia,1984
917466,Nissaga de poder,1996
917480,Nissaga l'herència,1999
917626,Nit d'arts,1998
917685,Nit en blanc,1999
918826,No me cortes,1993
918941,No me lo puedo creer,1994
919001,No passa res!,1987
919195,No sé bailar,1992
919206,No sé què em passa,1994
919286,No te lo pierdas,1990
919288,No te olvides el cepillo de dientes,1995
919296,"No te rías, que es peor",1990
919656,No veas,1997
920172,Noche de coplas,1998
920202,Noche de fiesta,1999
920441,Noche de impacto,1998
920559,Noche de lobos,1991
920657,Noche espectacular,1994
920991,"Noche, noche",1993
921014,Noches de gala,1993
921412,Noite de estrelas,1989
921414,Noite espectacular,1993
923068,Nosolomúsica,1999
923389,Nosotros,1982
923400,Nostromo,1997
924681,Nova ficció,1996
926089,Novel·la,1979
927105,Nuestra Europa,1989
927108,Nuestra semana,1986
927579,Nunca es tarde,1984
927584,Nunca es tarde,1995
927621,Nunca se sabe,1986
929565,Néixer és cosa de tres,1996
929820,Número 1,1987
929821,Número uno,1995
929826,Números rojos,1999
930150,O campo de atrás,1987
930555,O mellor,1986
930599,O noso agro,1989
930600,O noso mar,1995
931079,O que vai vir,1992
931124,O semanal,1995
931247,O veciño dos xoves,1987
932006,Objetivo indiscreto,1992
932010,Objetivo nosotros,1975
932012,Objetivo,1981
932900,Oceano,1989
933034,Ocúpate de Amelia,1984
934831,Oh! Europa,1994
934908,"Oh, Bongònia!",1987
934911,"Oh, Espanya!",1996
936813,Oliana Molls i l'astàleg de bronze,1985
937079,Olé tus videos,1991
949614,Opinión pública,1978
950319,Orden especial,1992
951394,Os outros feirantes,1989
951614,Osados,1997
951651,Oscamandit,1988
952519,Otras cosas,1981
952635,Otros pueblos,1983
958583,Paisajes con figuras,1976
959193,Palmarés,1976
960762,Panorama de actualidad,1998
962909,Para comerte mejor,1989
962910,Para Elisa,1993
962915,Para entendernos,1997
962931,Para toda la vida,1999
962945,Para tí... con Jacqueline de la Vega,1992
963937,Paral·lel,1997
964796,Paraísos cercanos,1997
966113,Parece mentira,1998
966537,Pares i fills,1994
967813,Parlamento,1980
968080,Parlamento,1985
968267,Partido contra la droga 1997,1997
968927,Pasa la vida,1991
969304,Pasacalle,1989
971977,Pasarela de estrelas,1995
971979,Pasen y Vean,1997
972122,Pasiño a pasiño,1993
975351,Patos y ocas,1981
975352,Patosos entre rejas,1998
977930,PC adictos,1997
978950,Pedralbes Centre,1995
978992,"Pedro I, el Cruel",1989
979451,Peligrosamente juntas,1992
979545,Pelotas fuera,1996
980128,Pensando en ti,1991
980172,Pensión el patio,1989
980537,Pepa y Pepe,1995
980572,Pepe Carvalho,1999
980873,Peque prix,1998
981038,Per molts anys,1983
981183,Perdona nuestros pecados,1998
981185,Perdóname,1994
981711,Perfiles andaluces,1989
981712,Perfiles,1979
981815,Periodistas,1998
982000,Pero ¿esto qué es?,1989
982919,Personal i intransferible,1991
982979,Personatges,1977
983065,Persones humanes,1993
984264,Petra Delicado,1999
987682,"Pili, secretaria ideal",1975
987943,Pin plus,1998
988648,Pinnic,1992
990147,Pista libre,1982
991633,Planeta de movidas,1994
991679,Planeta imaginari,1983
991801,Planta baja,1986
992019,Platos rotos,1985
992033,Plats bruts,1999
992167,Plató vacío,1986
993534,Plaza Alta,1998
994685,Pleitaguensam,1984
994728,Pluja d'estrelles,1993
994916,Plumier,1986
996642,Plàstic,1989
996724,Poble Nou,1994
1000549,Polar,1999
1002638,Polvo de estrellas,1990
1002664,Polèmic,1992
1003456,Ponte las pilas,1991
1003775,Pop que,1984
1004164,Pop-pop,1989
1004419,Popgrama,1977
1005135,Por arte de magia,1981
1005316,Por fin solos,1995
1005331,Por fin viernes,1989
1005334,Por hablar que no quede,1995
1005345,Por la escuadra,1999
1005352,Por la mañana,1987
1006356,Por los caminos del folklore,1976
1006372,Por tierras lejanas,1981
1006396,Por un puñado de euros,1999
1007175,Portoverán,1989
1007327,Positrón,1987
1010342,Pratos combinados,1995
1010820,Preescolar na casa,1990
1010840,Preguntas y respuestas,1995
1011544,Preparando ¿Qué apostamos?,1996
1013388,Primer pla,1996
1013389,Primer plano,1990
1013715,Primera función,1989
1013758,Primero izquierda,1991
1014831,Prismas,1990
1016778,Problem Child,1993
1016822,Proceso a Mariana Pineda,1984
1017146,Professor Poopsnagle's Steam Zeppelin,1986
1017860,Programa más o menos multiplicado o dividido,1996
1020399,Prêt-à-porter,1993
1020462,Próximamente,1982
1021737,Puerta a la fama,1996
1021738,Puerta con puerta,1999
1021751,Puesta a punto,1983
1022615,Punto de encuentro,1985
1022636,Punto y aparte,1985
1024435,Página de sucesos,1985
1024447,Página del domingo,1975
1024652,Páginas ocultas de la historia,1999
1024663,Pájaro en una tormenta,1989
1025330,Póker de damas,1999
1026515,Quart segona,1991
1027160,Que no decaiga,1995
1027172,Que sabe nadie,1990
1027177,Que usted lo mate bien,1979
1028138,Queremos saber,1992
1028167,Querida Carmen,1997
1028168,Querida Concha,1992
1028206,Querida familia,1995
1028481,Querido cabaret,1990
1028495,Querido maestro,1997
1028537,Querido Pirulí,1988
1028613,Queridos cómicos,1992
1028638,Queridos padres,1992
1030000,Qui ho diria!,1996
1030093,Qui?,1990
1030296,Quico,1992
1030936,Quitxalla,1979
1031241,Quién con quién,1999
1031265,Quién da la vez,1995
1031279,Quién sabe dónde,1992
1031392,Quiéreme mucho,1992
1031403,Quo Vadis?,1985
1031554,Qué foi de...,1999
1031556,Qué gente tan divertida,1991
1031557,Qué loca peluquería,1996
1031569,Qué memoria la mía,1996
1031576,Qué pasó con,1995
1031744,Quítate tú pa' ponerme yo,1998
1038417,Ramón y Cajal,1982
1039420,Rasgos,1982
1044518,"Recordar, peligro de muerte",1986
1044836,Recuerda cuándo,1987
1046253,Redacción noche,1976
1046254,Redacción,1990
1046723,Redes,1996
1047393,Reestreno,1982
1047494,Refrescante 95,1995
1047500,Refrito,1981
1050834,Reporteiros,1996
1052662,Retransmisión de Roland Garros,1990
1052673,Retrat de dona,1982
1052688,Retrato en vivo,1979
1053426,Revistero,1975
1055733,Ricos y famosos,1990
1056883,Risas y estrellas,1997
1059039,"Roba neta, roba bruta",1986
1061244,Rockambole,1989
1061553,Rockopop,1988
1064375,Rompecocos,1996
1066168,Rosa,1995
1066187,"Rosa, la lluita",1996
1066196,"Rosa, punt i a part",1996
1069118,Ruada,1985
1072642,Ruta Quetzal,1993
1072944,"Ruy, el pequeño Cid",1980
1073270,Ruïna total,1992
1075720,Régimen abierto,1986
1075733,Réquiem por Granada,1991
1076162,S.O.S.,1988
1076958,Sabadabada,1981
1077311,Saber e xogar,1985
1077426,Saber vivir,1997
1078978,Saber y ganar,1997
1081135,Sabor a Lolas,1992
1081149,Sabor a ti,1991
1081152,Sabor a tí,1998
1082284,Sabor a verano,1999
1083188,Sagas,1999
1086660,Salsa verde,1996
1089379,Sandokan,1992
1091637,Saque bola,1989
1091685,Sara y Punto,1990
1101510,Se acabó la siesta,1992
1101514,Se busca una estrella,1992
1101515,Se busca,1995
1104303,Secret Valley,1980
1104534,Secretos de familia,1994
1104535,Secretos de Hollywood,1999
1104702,Secrets de família,1995
1105982,Segunda enseñanza,1986
1106016,Segundos fuera,1986
1109035,Senda verde,1995
1109058,Senderos de gloria,1999
1109618,Sense títol 2,1996
1109631,Sense títol amb Andreu Buenafuente,1995
1109647,"Sense títol, s/n",1998
1110798,Serie negra,1994
1111679,Setciències,1996
1113613,Señales de identidad,1994
1113617,Señor Alcalde,1998
1123962,"Si l'encerto, l'endevino",1995
1123975,Si lo sé no vengo,1985
1124065,Si yo fuera presidente,1983
1125175,"Sigue, sigue Plàstic",1991
1125576,"Silencio, se juega",1984
1126795,Simplemente Mayra,1990
1127134,Sin fronteras,1995
1127137,Sin ir más lejos,1995
1127153,Sin límites,1998
1127450,Sin vergüenza,1992
1127644,Sinceramente Ana Rosa Quintana,1997
1127670,Sinceramente tuyo,1994
1129835,Sitges,1996
1129852,Sitio distinto,1990
1129904,Situación de emergencia,1997
1131658,Sketchup,1999
1140180,Societat anònima,1998
1142517,Sol d'estiu,1997
1142528,Sola en la ciudad,1997
1143310,Solvència contrastada,1996
1143315,Som 1 meravella,1988
1143389,Som-hi!,1983
1145329,Sonatas,1983
1146806,Sonrisas de España,1996
1146864,"Sonría, por favor",1996
1148257,Sopa de gansos,1989
1148661,"Sorpresa, ¡Sorpresa!",1996
1149381,Sota el signe de...,1999
1159912,Spot TV,1997
1160786,Sputnik,1989
1171218,"Story of O, the Series",1992
1177598,Su media naranja,1990
1178163,Su turno,1981
1178429,Sucedió en Madrid,1993
1178821,Suena la copla,1996
1179461,Sumarísimo,1978
1184828,Supercampió,1997
1184959,Superguay,1991
1185218,Supermarket,1992
1185219,Supermartes,1992
1185906,Superstar,1984
1186785,Surti com surti,1997
1199019,Sábado cine,1977
1199092,Sábado noche,1987
1199172,Sábado revista,1989
1200056,Sí o què?,1994
1200922,Sóc com sóc,1990
1200937,Sólo goles,1994
1201005,Sólo para mujeres,1997
1201275,Súper juego,1992
1202346,Ta tocao,1994
1202587,Tablón de anuncios,1984
1204902,Tal como somos,1990
1204903,Tal como somos,1995
1204904,Tal como somos,1996
1204912,Tal como éramos,1998
1204992,Tal cual,1988
1204999,Tal cual,1992
1207296,Taller de comèdies,1975
1207316,Taller mecánico,1991
1207905,Tan contentos,1991
1208089,Tango,1992
1208098,Tango,1997
1208748,Tarde de teatro,1986
1208793,Tarde Taina,1990
1208794,Tardes con Ana,1998
1208795,Tardes con Teresa,1994
1208812,Tardes de verán,1998
1208991,"Tariro, tariro",1988
1212765,Taxi,1994
1213796,Teatre per a nois i noies,1983
1213910,Teatro Club,1976
1214290,Teatro estudio,1977
1215986,Tele 5 ¿dígame?,1990
1215992,Tele risa,1997
1216026,Telebuten,1994
1216121,Telecupón,1990
1222542,Telegaseta de Catalunya,1984
1222982,Telenoticias,1988
1223114,Telepasión española,1990
1223347,Teletienda,1990
1223989,Telexornal,1985
1224638,Temps de neu,1986
1225642,Tendido cero,1986
1227229,"Tercera planta, inspección fiscal",1991
1227233,Terenci a la fresca,1981
1227366,Teresa de Jesús,1984
1227533,"Teresina, S.A.",1992
1227648,Terra d'escudella,1976
1228560,Tertulia con,1981
1229018,Testigo directo,1994
1229042,Teta,1987
1231006,That's English,1993
1262706,The Buried Mirror,1994
1270397,The Cobi Troupe,1992
1325392,The Legend of Calamity Jane,1997
1390035,The Three Bears,1999
1402080,The Untouchables of Elliot Mouse,1996
1431530,Tiempo de magia,1976
1431605,Tiempo libre,1978
1431749,Tiempos difíciles,1994
1432202,"Tierra, trágame",1999
1434985,Tio Willy,1998
1440211,Tocao del ala,1997
1440225,Tocata,1983
1443415,Todo basquet,1988
1443419,Todo en familia,1999
1443461,Todo motor,1989
1443462,Todo nieve,1999
1443609,Todo por la pasta,1993
1443632,Todo queda en casa,1986
1443637,Todo va bien,1993
1443677,Todos a bordo,1998
1443803,Todos los hombres sois iguales,1996
1443874,Todos somos humanos,1996
1445671,Toma nota,1998
1445718,Tomates y pimientos,1999
1445905,Tommy & Oscar,1999
1446148,Toni Rovira y tú,1999
1452838,Torneo,1976
1453196,Tot i més,1982
1453239,Tot per l'audiència,1994
1453255,Tot queda en família,1986
1453257,Tot un senyor,1989
1456007,TPH Club,1999
1459103,Tras 3 tris,1994
1459459,Trato hecho,1999
1460232,Trazos,1977
1461101,Tren de cercanías,1995
1461159,Tres arquitecturas,1990
1461178,Tres estrelles,1987
1461182,Tres hijos para mí solo,1995
1461189,Tres i l'astròleg,1984
1461200,Tres más una,1989
1461204,Tres pics i repicó,1988
1461207,Tres por catro,1987
1461208,Tres senyores i un senyor,1993
1461583,Tribuna internacional,1979
1461586,Tribunal popular,1989
1462363,Trilocos,1999
1462488,Tripijocs,1984
1462680,Tristeza de amor,1986
1465253,Truhanes,1993
1465730,Tskhovreba Don Kikhotisa da Sancho Panchosi,1988
1467885,Turno de oficio,1986
1467903,Turno de oficio: Diez años después,1996
1468124,Tutti frutti,1990
1474450,Téquele téquele,1997
1474470,Tómbola,1997
1479800,Un cesto lleno de libros,1989
1479924,Un dia és un dia,1990
1480002,Un día volveré,1993
1480010,Un encargo original,1983
1480810,Un jardinero en tu casa,1992
1481311,Un menú de 7 estrellas,1998
1481403,Un millán de cosas,1998
1481411,Un millón de gracias,1995
1481423,Un momento por favor,1994
1481458,Un mundo para ellos,1979
1481559,Un paseo por el tiempo,1995
1481708,Un país de locos,1990
1481709,Un país de sagitario,1985
1481717,Un país en la mochila,1995
1481759,Un país maravilloso,1999
1482086,Un siglo de canciones,1999
1482174,Un tomb per la vida,1993
1482844,Una de dos,1998
1482886,Una de tres,1994
1483197,Una gloria nacional,1993
1483215,Una hija más,1991
1483253,Una història particular,1986
1483469,Una nit amb Vittorio Gassman,1995
1483505,Una pareja feliz,1994
1483506,Una parella al vostre gust,1985
1485526,Unha de romanos,1991
1485936,Unisex,1994
1486731,Uno más en la familia,1995
1486741,Uno para todas,1995
1492295,"Usted, por ejemplo",1982
1495403,Valor y coraje,1993
1495619,Vamos a ver,1981
1496765,Vaya fauna,1992
1496771,Vaya lío,1997
1496804,Vaya nochecita,1995
1496820,Vaya tele,1994
1496968,Vecinos,1994
1497398,Velaí,1989
1497753,Ven al Paralelo,1992
1497805,Ven con nosotros,1995
1498036,Venres show,1987
1498459,Ver para creer,1999
1498584,Veraneando,1993
1498590,Veraneantes,1984
1498604,Verano 8'30 pm magazine,1986
1498605,Verano 90,1990
1498615,Verano azul,1981
1498786,"Verano, verano",1999
1501606,Verdad o mentira,1982
1501639,Verde que te quiero verde,1995
1501693,Veredicto,1994
1502695,Versió directa,1991
1502756,Versión española,1998
1503683,Verán de estrelas,1992
1504615,Via de estrellas,1999
1504717,Viaje alrededor del cine español,1996
1504720,Viaje con nosotros,1988
1505516,Vida privada,1987
1505526,Vida y sainete,1998
1507165,Vides privades,1996
1507301,"Viento, madera y barro",1984
1508129,Villa Rosaura,1994
1508229,Villarriba y Villabajo,1994
1508387,Vindrem a sopar,1990
1508846,Vip Guay,1990
1508910,VIP noche,1990
1509786,Visións,1987
1509796,Visperas,1987
1509819,Visto y no visto,1982
1510238,Viva el espectáculo,1990
1510349,Viva la banda,1996
1510351,Viva la ciencia,1990
1510360,Viva la vida,1991
1510399,Viva o domingo,1987
1510615,Vivan los compis,1992
1510616,Vivan los novios,1991
1510642,Vive el verano,1999
1511377,Vivi-lo mar,1995
1511389,Vivir aquí,1988
1511398,Vivir cada día,1978
1511417,Vivir para ver,1977
1511420,"Vivir, vivir... que bonito",1992
1511795,Viéndonos,1992
1511974,Voces a 45,1975
1511984,Voces sin voz,1981
1514312,Vostede decide,1993
1514313,Vostè jutja,1985
1514381,Vostè mateix,1993
1514389,Vostè pregunta,1977
1514452,Vox populi,1994
1515777,Vuelta y vuelta,1996
1516132,Vértigo,1999
1516175,Vídeos de primera,1990
1516214,"Vídua, però no gaire",1982
1517803,Waku waku,1989
1545522,Willy Fog 2,1993
1562196,Xabarín Club TVG,1994
1562224,Xat.TV,1999
1562510,Xente nosa,1987
1562691,Xifres i lletres,1998
1562692,XII FIFA World Cup 1982,1982
1562823,Xogando coas letras,1992
1562835,Xooof!,1994
1563408,Xuxa Park,1992
1563535,Y ahora Encarna,1990
1563617,"Y sin embargo, te quiero",1983
1563679,Ya empezamos,1997
1563686,Ya semos europeos,1989
1563694,Ya sé que tienes novio,1985
1565604,Yo canto,1977
1565808,"Yo robo, tú chantajeas, ella estafa y además un muerto",1984
1566429,"Yo, una mujer",1996
1566747,Yolanda: Daughter of the Black Corsair,1999
1577721,Zigag diario,1995
1578741,Zip zap,1997
1578750,Zip-zap. La guía,1989
1580116,Zon@7,1998
1580248,Zona ACB,1993
1580255,Zona de juego,1993
1580258,Zona franca,1995
1583381,"¡Ay, Señor, Señor!",1994
1583416,"¡Clip, clip, ¡hurra!",1994
1583638,¡Hola Raffaella!,1992
1583686,"¡Hola, mamá, soy yo!",1998
1583899,¡Qué grande es el cine!,1995
1584273,¡Qué grande es el teatro!,1999
1584326,¡Qué me dices!,1995
1584765,¡Qué noche la de aquel año!,1987
1584788,¡Qué punto!,1999
1584953,¡Vaya diablillos!,1995
1584954,¡Vaya día!,1995
1585026,¿Cómo lo hacen?,1994
1585027,¿Cómo lo veis?,1994
1585028,¿De parte de quién?,1993
1585035,¿De qué parte estás?,1994
1585275,¿Dónde se esconde Carmen Sandiego?,1995
1585344,¿Para qué sirve un marido?,1997
1585365,¿Quiere ser millonario?,1999
1586092,¿Quién es quién?,1999
1586093,¿Quién es?,1976
1586173,¿Qué apostamos?,1993
1586406,¿Qué pintamos aquí?,1985
1586419,¿Se puede?,1993
1586444,¿Un mundo feliz?,1981
1586466,¿Y quién es él?,1994
1586479,¿Y tú bailas?,1998
1586488,¿Y tú de qué vas?,1993
1586549,Àgora,1999
1586694,Àngel Casas show,1984
1586874,Àngels de nit,1996
1587179,Á mañá,1994
1587188,Ágora agora,1994
1588100,Érase una vez la tele,1996
1588166,Éste es mi barrio,1996
1588253,Ímolo ver,1994
1589166,Última frontera,1983
1589167,Última hora,1977
1589168,Últimas preguntas,1989
1589772,"'Non', ou A Vã Glória de Mandar",1990
1589789,'O' de amor,1995
1590361,...del Flaubert que leíste un día gris,1997
1590497,...Que ciento volando,1995
1590598,"...Y al tercer año, resucitó",1980
1591267,100 aviones de papel,1987
1591511,100% cubano,1993
1591648,1002,1992
1592156,127 millones libres de impuestos,1981
1592462,1492: Conquest of Paradise,1992
1593028,"1891 voltios, cariño",1999
1593119,"1919, crónica del alba",1983
1594448,2.0,1998
1594452,2.30 A.M.,1988
1595817,240,1998
1595987,26 grados a la sombra,1997
1596024,27 horas,1986
1597537,40 ezetz,1999
1599024,7 cabalgan hacia la muerte,1979
1599026,7 calles,1981
1599119,7 morts sur ordonnance,1975
1599424,8 (Infinito),1998
1599534,"8, 9 y 10",1999
1599808,9'8m/s²,1998
1600066,99.9,1997
1601293,A Business Affair,1994
1602094,A ciegas,1997
1602469,A contratiempo,1982
1603650,A deshoras,1994
1605316,A Further Gesture,1997
1605990,A Grande viaxe,1996
1606631,A Hora do té,1996
1606820,A Ilha,1990
1607111,A kien pueda interesar,1986
1607321,A l'ombra del Kilimanjaro. La sabana equatorial,1985
1607325,A la altura de los ojos,1988
1607348,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",1976
1607371,A la pálida luz de la luna,1985
1608156,A los cuatro vientos,1987
1608164,A los que aman,1998
1608996,A metade da vida,1994
1609041,A mi querida mamá,1978
1609834,A mí quién me manda meterme en esto,1997
1609835,A mí qué me importa que explote Miami,1976
1610488,A pagar en destino,1999
1612094,A repesca,1995
1613435,A solas contigo,1990
1613782,A Star Too Far,1993
1614898,A tiro limpio,1996
1614933,A todo tren,1995
1615470,A un dios desconocido,1977
1615794,A Violeta,1999
1618616,Aberraciones sexuales de un diputado,1982
1618617,Aberraciones sexuales de una mujer casada,1981
1618764,Abierto (El eco del tiempo),1997
1618907,Abono fértil,1998
1618920,Abortar en Londres,1977
1619191,Abran las puertas,1995
1619211,Abre los ojos,1997
1619590,Abuelitos,1999
1619595,"Abuelo, le secret de mon grand-père",1997
1619748,Acampada,1998
1619941,Acción mutante,1993
1620461,Acosada,1985
1620995,Acto de posesión,1977
1621034,Actos Recíprocos,1997
1621046,Actrius,1997
1621088,Acueducto de Segovia,1985
1621230,Adagio para una estrella,1978
1621424,"Adamo ed Eva, la prima storia d'amore",1983
1621693,Adela,1987
1621774,Adeus Princesa,1992
1622002,Adiós Alicia,1977
1622023,Adiós Naboelk,1995
1622028,Adiós pequeña,1986
1622029,Adiós prisión,1996
1622034,"Adiós Toby, adiós",1995
1622040,"Adiós, Eva, te quiero",1999
1622047,"Adiós, princesa",1999
1622048,"Adiós, querida mamá",1980
1622051,"Adiós, tiburón",1996
1622149,Adolescencia,1982
1622264,Adorables mentiras,1992
1622283,Adosados,1996
1622467,Adulterio a la española,1976
1622471,Adulterio nacional,1982
1622930,Adão e Eva,1995
1623433,Afonía,1996
1624341,Aftermath,1994
1624697,"Agata, les lectures ilimitades",1992
1625282,Agobiado y distraído en un motel de carretera una calurosa noche de primavera con seis preguntas y tres muertos,1999
1625475,Agujetas en el alma,1998
1625478,Agulla Negra de Peuterey. Una catedral de roca en la vessant del Mont Blanc,1981
1625484,"Agur, agur",1978
1625485,"Agur, Txomin",1981
1625486,Agurra,1996
1625502,Agítese antes de usarla,1983
1625553,Ah sì? E io lo dico a Zzzzorro!,1975
1625735,"Ahmed, el principe de la Alhambra",1998
1625755,Ahora mis pistolas hablan,1986
1625853,Ai man niu huo bing gong fu liang,1982
1626356,Ainsi soient-elles,1995
1626547,Airbag,1997
1626611,Airiños,1976
1626788,Així s'acaba la vida i comencem a sobreviure,1981
1626789,Això no és una pel·lícula,1991
1626943,Ajoi,1999
1627284,Akelarre,1984
1627426,Akixo,1989
1627794,Al acecho,1988
1627803,Al Andalus,1989
1627837,Al caer la tarde,1998
1627854,Al cielo de Madrid,1981
1627898,Al este del oeste,1984
1627912,Al filo del hacha,1988
1627917,"Al fin solos, pero...",1977
1627928,Al final del riu,1999
1627941,Al fútbol,1975
1627993,Al lado del Atlas,1994
1628010,Al límite,1997
1628021,Al margen,1999
1628031,Al Mayurka,1980
1628052,Al oeste de Río Grande,1983
1628069,Al otro lado del túnel,1994
1628125,Al servicio de la mujer española,1978
1628145,Al sur de Gran Canaria,1976
1628149,Al sur del edén,1982
1628198,Al-Andalus: las artes islámicas en España,1992
1628620,Alarde de San Marcial,1975
1628686,Alas de mariposa,1991
1628756,Alaska-McKinley 6.194 meters. La muntanya polar,1987
1629020,Alcalde por elección,1976
1629024,Alcamir,1983
1629083,Alcoy,1976
1629152,Alegre ma non troppo,1994
1629182,"Alejandra, mon amour",1979
1629557,Alfombras de Crevillente,1975
1629571,Alfonso Sánchez,1980
1629671,Algo así,1977
1629887,Alias 'La Gringa',1991
1630102,Alice et Martin,1998
1630307,Alicia,1994
1630321,Alicia en la España de las maravillas,1979
1630450,Alien Predator,1985
1632469,Allanamiento de morada,1998
1633114,Alma gitana,1996
1634023,Alsasua 1936,1994
1634338,Alto Tajo,1976
1634427,"Alvaro, mi niño",1994
1634492,Always Clara,1997
1634589,Alya,1997
1634668,Al·lèrgic Film,1986
1634900,Ama Dablam. La muntanya sagrada dels Xerpes,1981
1635100,Amanece como puedas,1988
