B6,2008-10-26,26,Carrier,19
DL,2008-10-25,27,Carrier,16
FL,2008-10-27,28,Carrier,21
WN,2008-10-26,28,Carrier,2
WN,2008-10-26,28,Carrier,11
WN,2008-10-27,28,Carrier,7
FL,2008-10-27,29,Carrier,19
WN,2008-10-27,29,Carrier,53
UA,2008-10-26,29,Carrier,14
UA,2008-10-27,29,Carrier,13
FL,2008-10-27,30,Carrier,29
WN,2008-10-26,30,Carrier,6
AS,2008-10-25,31,Carrier,14
FL,2008-10-26,32,Carrier,16
DL,2008-10-26,33,Carrier,18
UA,2008-10-26,34,Carrier,41
UA,2008-10-27,34,Carrier,9
FL,2008-10-26,35,Carrier,25
FL,2008-10-27,35,Carrier,41
WN,2008-10-27,35,Carrier,17
B6,2008-10-25,35,Carrier,19
CO,2008-10-26,35,Carrier,6
DL,2008-10-26,36,Carrier,5
UA,2008-10-26,36,Carrier,31
WN,2008-10-26,37,Carrier,5
WN,2008-10-26,37,Carrier,1
UA,2008-10-27,37,Carrier,13
AS,2008-10-27,37,Carrier,8
AS,2008-10-27,37,Carrier,47
CO,2008-10-27,37,Carrier,2
CO,2008-10-25,37,Carrier,25
UA,2008-10-27,38,Carrier,63
HA,2008-10-26,39,Carrier,33
AS,2008-10-26,40,Carrier,12
WN,2008-10-27,41,Carrier,27
WN,2008-10-27,42,Carrier,4
B6,2008-10-26,42,Carrier,15
HA,2008-10-26,43,Carrier,89
HA,2008-10-27,43,Carrier,20
WN,2008-10-27,43,Carrier,25
B6,2008-10-25,43,Carrier,121
HA,2008-10-25,44,Carrier,19
UA,2008-10-26,44,Carrier,71
UA,2008-10-27,44,Carrier,13
WN,2008-10-26,45,Carrier,4
WN,2008-10-26,45,Carrier,1
WN,2008-10-26,45,Carrier,1
WN,2008-10-27,45,Carrier,5
WN,2008-10-27,45,Carrier,1
UA,2008-10-27,45,Carrier,43
AS,2008-10-25,45,Carrier,17
B6,2008-10-25,45,Carrier,17
CO,2008-10-27,45,Carrier,21
CO,2008-10-25,45,Carrier,4
US,2008-10-27,46,Carrier,13
AS,2008-10-25,46,Carrier,46
WN,2008-10-26,47,Carrier,1
UA,2008-10-25,47,Carrier,15
AA,2008-10-25,47,Carrier,15
AS,2008-10-25,47,Carrier,38
B6,2008-10-25,47,Carrier,203
WN,2008-10-27,48,Carrier,2
WN,2008-10-27,48,Carrier,8
WN,2008-10-27,48,Carrier,9
UA,2008-10-27,48,Carrier,37
B6,2008-10-26,48,Carrier,4
US,2008-10-27,49,Carrier,213
AS,2008-10-26,49,Carrier,22
DL,2008-10-25,50,Carrier,14
DL,2008-10-27,50,Carrier,7
AS,2008-10-26,51,Carrier,10
CO,2008-10-27,51,Carrier,42
WN,2008-10-27,52,Carrier,2
WN,2008-10-27,52,Carrier,27
UA,2008-10-27,52,Carrier,7
AS,2008-10-26,52,Carrier,3
AS,2008-10-26,52,Carrier,7
AS,2008-10-27,52,Carrier,22
B6,2008-10-25,52,Carrier,9
B6,2008-10-25,52,Carrier,19
WN,2008-10-27,53,Carrier,32
UA,2008-10-25,53,Carrier,29
AS,2008-10-27,53,Carrier,19
B6,2008-10-25,53,Carrier,5
B6,2008-10-27,53,Carrier,2
WN,2008-10-27,54,Carrier,16
FL,2008-10-25,55,Carrier,78
FL,2008-10-27,55,Carrier,12
FL,2008-10-27,56,Carrier,19
US,2008-10-25,57,Carrier,69
US,2008-10-27,57,Carrier,23
B6,2008-10-25,57,Carrier,11
B6,2008-10-26,57,Carrier,29
WN,2008-10-27,58,Carrier,2
WN,2008-10-27,58,Carrier,3
DL,2008-10-25,59,Carrier,8
WN,2008-10-26,59,Carrier,32
US,2008-10-27,59,Carrier,17
AA,2008-10-25,59,Carrier,51
AA,2008-10-26,59,Carrier,8
AA,2008-10-27,59,Carrier,15
FL,2008-10-25,60,Carrier,42
UA,2008-10-26,60,Carrier,83
AS,2008-10-25,60,Carrier,19
AS,2008-10-27,60,Carrier,70
DL,2008-10-27,61,Carrier,20
AS,2008-10-26,61,Carrier,248
AS,2008-10-26,62,Carrier,316
AS,2008-10-26,62,Carrier,19
AS,2008-10-26,62,Carrier,148
DL,2008-10-27,63,Carrier,9
FL,2008-10-27,63,Carrier,7
WN,2008-10-26,64,Carrier,1
WN,2008-10-27,65,Carrier,18
AS,2008-10-25,65,Carrier,17
AS,2008-10-26,65,Carrier,27
AS,2008-10-26,65,Carrier,37
AS,2008-10-26,65,Carrier,103
B6,2008-10-25,65,Carrier,1
CO,2008-10-25,65,Carrier,36
FL,2008-10-25,66,Carrier,17
AS,2008-10-25,66,Carrier,35
AS,2008-10-26,66,Carrier,1
DL,2008-10-25,67,Carrier,33
US,2008-10-26,67,Carrier,223
B6,2008-10-25,69,Carrier,76
DL,2008-10-25,70,Carrier,64
US,2008-10-26,70,Carrier,4
US,2008-10-27,70,Carrier,31
AS,2008-10-27,70,Carrier,56
B6,2008-10-26,70,Carrier,1
FL,2008-10-25,71,Carrier,23
US,2008-10-27,71,Carrier,1
WN,2008-10-25,73,Carrier,6
UA,2008-10-27,73,Carrier,56
US,2008-10-26,73,Carrier,17
AS,2008-10-26,73,Carrier,7
AS,2008-10-27,73,Carrier,85
AS,2008-10-27,73,Carrier,15
FL,2008-10-25,75,Carrier,3
US,2008-10-26,75,Carrier,27
AS,2008-10-26,75,Carrier,93
FL,2008-10-25,76,Carrier,8
WN,2008-10-27,76,Carrier,7
WN,2008-10-27,76,Carrier,5
UA,2008-10-27,77,Carrier,11
FL,2008-10-25,78,Carrier,88
AS,2008-10-27,79,Carrier,79
DL,2008-10-25,80,Carrier,65
AS,2008-10-27,81,Carrier,53
B6,2008-10-25,81,Carrier,13
UA,2008-10-27,82,Carrier,12
AS,2008-10-26,82,Carrier,24
UA,2008-10-27,83,Carrier,7
FL,2008-10-25,85,Carrier,20
WN,2008-10-27,85,Carrier,6
US,2008-10-27,85,Carrier,20
DL,2008-10-26,86,Carrier,136
US,2008-10-25,86,Carrier,48
B6,2008-10-25,87,Carrier,4
DL,2008-10-25,89,Carrier,9
DL,2008-10-25,91,Carrier,45
B6,2008-10-26,92,Carrier,106
FL,2008-10-27,95,Carrier,53
FL,2008-10-25,96,Carrier,56
FL,2008-10-27,96,Carrier,16
US,2008-10-27,96,Carrier,5
UA,2008-10-27,100,Carrier,64
WN,2008-10-27,101,Carrier,5
FL,2008-10-27,102,Carrier,23
WN,2008-10-27,105,Carrier,15
F9,2008-10-27,106,Carrier,20
WN,2008-10-27,106,Carrier,11
WN,2008-10-27,106,Carrier,6
AS,2008-10-25,106,Carrier,32
UA,2008-10-26,108,Carrier,160
WN,2008-10-27,109,Carrier,19
AS,2008-10-25,109,Carrier,52
UA,2008-10-27,110,Carrier,10
UA,2008-10-26,110,Carrier,8
US,2008-10-27,110,Carrier,10
WN,2008-10-26,112,Carrier,8
AS,2008-10-26,112,Carrier,4
AS,2008-10-27,112,Carrier,28
NW,2008-10-26,113,Carrier,30
UA,2008-10-26,114,Carrier,15
NW,2008-10-26,115,Carrier,57
WN,2008-10-27,115,Carrier,10
UA,2008-10-26,115,Carrier,166
UA,2008-10-26,117,Carrier,5
WN,2008-10-26,118,Carrier,15
UA,2008-10-27,119,Carrier,9
B6,2008-10-25,119,Carrier,6
NW,2008-10-27,120,Carrier,13
NW,2008-10-26,120,Carrier,22
WN,2008-10-27,121,Carrier,2
UA,2008-10-27,121,Carrier,29
UA,2008-10-26,122,Carrier,14
UA,2008-10-27,122,Carrier,36
WN,2008-10-26,123,Carrier,18
WN,2008-10-27,123,Carrier,25
B6,2008-10-27,123,Carrier,5
UA,2008-10-26,124,Carrier,9
FL,2008-10-25,127,Carrier,4
WN,2008-10-27,127,Carrier,7
DL,2008-10-27,128,Carrier,16
WN,2008-10-26,131,Carrier,5
US,2008-10-25,131,Carrier,23
AS,2008-10-27,131,Carrier,12
WN,2008-10-27,134,Carrier,3
WN,2008-10-27,134,Carrier,17
B6,2008-10-25,134,Carrier,1
FL,2008-10-26,136,Carrier,5
B6,2008-10-25,137,Carrier,21
WN,2008-10-26,139,Carrier,13
FL,2008-10-26,141,Carrier,6
FL,2008-10-27,141,Carrier,17
US,2008-10-27,141,Carrier,108
WN,2008-10-26,142,Carrier,57
B6,2008-10-26,142,Carrier,39
UA,2008-10-27,143,Carrier,3
B6,2008-10-25,143,Carrier,10
WN,2008-10-26,145,Carrier,18
WN,2008-10-27,145,Carrier,1
AA,2008-10-27,145,Carrier,12
B6,2008-10-25,145,Carrier,5
CO,2008-10-25,146,Carrier,77
FL,2008-10-27,147,Carrier,15
B6,2008-10-25,148,Carrier,97
NW,2008-10-27,149,Carrier,18
NW,2008-10-27,149,Carrier,71
UA,2008-10-27,150,Carrier,20
CO,2008-10-27,150,Carrier,38
NW,2008-10-27,151,Carrier,6
AS,2008-10-26,151,Carrier,75
AS,2008-10-26,151,Carrier,5
FL,2008-10-26,152,Carrier,33
AS,2008-10-25,152,Carrier,12
AS,2008-10-26,152,Carrier,4
AS,2008-10-26,152,Carrier,4
AS,2008-10-26,153,Carrier,25
AS,2008-10-26,153,Carrier,3
B6,2008-10-27,153,Carrier,15
AA,2008-10-27,154,Carrier,10
UA,2008-10-26,155,Carrier,5
WN,2008-10-26,157,Carrier,1
WN,2008-10-27,159,Carrier,7
FL,2008-10-27,160,Carrier,15
FL,2008-10-27,161,Carrier,13
NW,2008-10-25,161,Carrier,6
UA,2008-10-27,162,Carrier,12
CO,2008-10-27,162,Carrier,36
FL,2008-10-26,164,Carrier,5
FL,2008-10-27,164,Carrier,22
WN,2008-10-27,164,Carrier,9
NW,2008-10-26,165,Carrier,19
WN,2008-10-26,165,Carrier,2
WN,2008-10-27,166,Carrier,19
UA,2008-10-26,166,Carrier,56
HA,2008-10-27,172,Carrier,2
HA,2008-10-27,173,Carrier,19
WN,2008-10-27,174,Carrier,7
B6,2008-10-26,175,Carrier,9
WN,2008-10-26,176,Carrier,42
HA,2008-10-26,179,Carrier,52
NW,2008-10-27,179,Carrier,53
US,2008-10-26,179,Carrier,1
NW,2008-10-26,180,Carrier,85
WN,2008-10-26,183,Carrier,4
B6,2008-10-26,185,Carrier,6
B6,2008-10-26,186,Carrier,2
NW,2008-10-26,187,Carrier,32
CO,2008-10-25,187,Carrier,49
B6,2008-10-25,188,Carrier,4
HA,2008-10-26,189,Carrier,2
HA,2008-10-26,192,Carrier,5
HA,2008-10-26,193,Carrier,9
HA,2008-10-26,194,Carrier,47
AA,2008-10-27,194,Carrier,10
HA,2008-10-26,195,Carrier,2
AS,2008-10-26,195,Carrier,30
AS,2008-10-27,195,Carrier,28
CO,2008-10-26,196,Carrier,13
WN,2008-10-27,197,Carrier,19
UA,2008-10-25,197,Carrier,6
AA,2008-10-26,197,Carrier,4
WN,2008-10-26,200,Carrier,1
WN,2008-10-26,200,Carrier,28
B6,2008-10-27,201,Carrier,36
FL,2008-10-27,203,Carrier,41
WN,2008-10-27,203,Carrier,1
AA,2008-10-26,203,Carrier,147
UA,2008-10-26,204,Carrier,65
CO,2008-10-27,204,Carrier,14
CO,2008-10-25,204,Carrier,77
UA,2008-10-27,205,Carrier,112
WN,2008-10-26,206,Carrier,9
UA,2008-10-27,206,Carrier,15
US,2008-10-26,206,Carrier,19
NW,2008-10-25,207,Carrier,9
US,2008-10-26,208,Carrier,104
WN,2008-10-27,210,Carrier,25
NW,2008-10-25,211,Carrier,10
UA,2008-10-26,211,Carrier,23
WN,2008-10-26,212,Carrier,47
WN,2008-10-27,213,Carrier,2
WN,2008-10-27,213,Carrier,1
WN,2008-10-26,214,Carrier,32
B6,2008-10-25,215,Carrier,12
B6,2008-10-26,215,Carrier,3
B6,2008-10-26,215,Carrier,1
WN,2008-10-26,216,Carrier,24
WN,2008-10-26,216,Carrier,2
WN,2008-10-27,216,Carrier,17
UA,2008-10-27,216,Carrier,73
B6,2008-10-26,216,Carrier,55
B6,2008-10-27,216,Carrier,8
NW,2008-10-25,217,Carrier,24
WN,2008-10-27,218,Carrier,9
CO,2008-10-27,218,Carrier,8
CO,2008-10-26,218,Carrier,41
WN,2008-10-27,219,Carrier,17
UA,2008-10-26,219,Carrier,11
UA,2008-10-27,220,Carrier,12
CO,2008-10-27,221,Carrier,7
CO,2008-10-26,223,Carrier,153
US,2008-10-27,224,Carrier,75
B6,2008-10-26,224,Carrier,5
F9,2008-10-27,225,Carrier,1
B6,2008-10-26,225,Carrier,13
CO,2008-10-25,225,Carrier,182
WN,2008-10-26,226,Carrier,21
US,2008-10-27,226,Carrier,1
WN,2008-10-26,228,Carrier,8
WN,2008-10-26,228,Carrier,8
WN,2008-10-26,229,Carrier,57
WN,2008-10-27,229,Carrier,31
US,2008-10-27,229,Carrier,2
F9,2008-10-26,231,Carrier,6
WN,2008-10-27,231,Carrier,32
B6,2008-10-26,231,Carrier,161
US,2008-10-27,232,Carrier,19
UA,2008-10-25,233,Carrier,27
AS,2008-10-26,233,Carrier,70
AS,2008-10-27,233,Carrier,17
B6,2008-10-26,234,Carrier,1
FL,2008-10-26,237,Carrier,9
UA,2008-10-27,237,Carrier,28
US,2008-10-27,239,Carrier,11
HA,2008-10-26,241,Carrier,8
DL,2008-10-26,242,Carrier,8
HA,2008-10-26,242,Carrier,15
DL,2008-10-25,243,Carrier,14
WN,2008-10-26,243,Carrier,10
UA,2008-10-26,244,Carrier,142
AA,2008-10-25,244,Carrier,17
UA,2008-10-27,245,Carrier,65
UA,2008-10-25,246,Carrier,83
AA,2008-10-25,246,Carrier,38
B6,2008-10-26,246,Carrier,105
UA,2008-10-27,247,Carrier,18
AA,2008-10-25,247,Carrier,50
AA,2008-10-27,247,Carrier,25
HA,2008-10-26,248,Carrier,46
CO,2008-10-27,249,Carrier,2
HA,2008-10-26,251,Carrier,4
UA,2008-10-25,251,Carrier,21
US,2008-10-26,251,Carrier,26
HA,2008-10-26,252,Carrier,91
AA,2008-10-26,252,Carrier,42
WN,2008-10-26,253,Carrier,15
UA,2008-10-26,254,Carrier,13
UA,2008-10-27,254,Carrier,6
WN,2008-10-27,255,Carrier,16
US,2008-10-25,255,Carrier,3
HA,2008-10-26,257,Carrier,107
US,2008-10-27,257,Carrier,3
AA,2008-10-26,257,Carrier,29
WN,2008-10-27,259,Carrier,3
US,2008-10-27,259,Carrier,3
FL,2008-10-25,260,Carrier,13
HA,2008-10-26,260,Carrier,18
F9,2008-10-27,262,Carrier,9
FL,2008-10-26,262,Carrier,8
AA,2008-10-25,263,Carrier,25
UA,2008-10-27,264,Carrier,8
UA,2008-10-26,265,Carrier,30
FL,2008-10-25,266,Carrier,28
CO,2008-10-26,266,Carrier,5
WN,2008-10-26,271,Carrier,7
WN,2008-10-26,271,Carrier,5
WN,2008-10-27,271,Carrier,104
AA,2008-10-27,272,Carrier,31
FL,2008-10-27,273,Carrier,3
WN,2008-10-26,273,Carrier,10
WN,2008-10-27,273,Carrier,2
B6,2008-10-26,273,Carrier,3
US,2008-10-27,274,Carrier,2
NW,2008-10-25,275,Carrier,21
WN,2008-10-27,275,Carrier,14
UA,2008-10-27,275,Carrier,10
UA,2008-10-26,281,Carrier,255
AA,2008-10-26,282,Carrier,41
AA,2008-10-27,282,Carrier,77
NW,2008-10-26,283,Carrier,14
WN,2008-10-26,284,Carrier,25
US,2008-10-26,287,Carrier,5
FL,2008-10-26,288,Carrier,6
UA,2008-10-26,290,Carrier,116
UA,2008-10-27,290,Carrier,25
WN,2008-10-25,291,Carrier,2
B6,2008-10-26,293,Carrier,4
F9,2008-10-27,294,Carrier,11
UA,2008-10-27,294,Carrier,15
AA,2008-10-25,295,Carrier,45
B6,2008-10-26,295,Carrier,13
WN,2008-10-27,296,Carrier,32
WN,2008-10-27,296,Carrier,108
FL,2008-10-27,297,Carrier,26
UA,2008-10-26,297,Carrier,40
AA,2008-10-26,297,Carrier,90
CO,2008-10-25,297,Carrier,4
FL,2008-10-25,299,Carrier,22
AA,2008-10-27,300,Carrier,27
AS,2008-10-27,300,Carrier,72
CO,2008-10-26,301,Carrier,47
CO,2008-10-25,301,Carrier,36
NW,2008-10-26,302,Carrier,8
UA,2008-10-26,302,Carrier,6
CO,2008-10-25,302,Carrier,14
FL,2008-10-25,303,Carrier,29
FL,2008-10-27,303,Carrier,3
B6,2008-10-25,303,Carrier,2
B6,2008-10-25,304,Carrier,97
AA,2008-10-26,305,Carrier,16
CO,2008-10-27,307,Carrier,15
HA,2008-10-26,308,Carrier,20
AS,2008-10-27,308,Carrier,44
FL,2008-10-26,309,Carrier,1
WN,2008-10-27,309,Carrier,10
AA,2008-10-26,309,Carrier,39
FL,2008-10-26,310,Carrier,1
FL,2008-10-27,310,Carrier,15
AS,2008-10-27,310,Carrier,66
NW,2008-10-25,311,Carrier,31
WN,2008-10-26,311,Carrier,24
FL,2008-10-25,312,Carrier,79
UA,2008-10-25,312,Carrier,7
AA,2008-10-25,312,Carrier,74
AS,2008-10-27,312,Carrier,21
CO,2008-10-27,312,Carrier,38
WN,2008-10-27,314,Carrier,8
WN,2008-10-26,315,Carrier,8
WN,2008-10-26,315,Carrier,30
CO,2008-10-25,315,Carrier,11
AS,2008-10-27,316,Carrier,26
FL,2008-10-27,318,Carrier,28
WN,2008-10-27,318,Carrier,11
UA,2008-10-27,318,Carrier,24
AS,2008-10-26,318,Carrier,15
AA,2008-10-25,319,Carrier,70
CO,2008-10-26,319,Carrier,5
US,2008-10-25,320,Carrier,22
FL,2008-10-26,321,Carrier,17
WN,2008-10-27,321,Carrier,6
CO,2008-10-25,323,Carrier,4
HA,2008-10-26,324,Carrier,5
WN,2008-10-26,326,Carrier,1
AS,2008-10-26,326,Carrier,10
FL,2008-10-26,328,Carrier,24
WN,2008-10-27,329,Carrier,38
NW,2008-10-27,330,Carrier,18
WN,2008-10-27,332,Carrier,4
UA,2008-10-25,332,Carrier,16
UA,2008-10-27,332,Carrier,10
WN,2008-10-27,333,Carrier,16
HA,2008-10-26,334,Carrier,20
HA,2008-10-27,334,Carrier,1
WN,2008-10-26,334,Carrier,7
UA,2008-10-26,334,Carrier,7
UA,2008-10-27,334,Carrier,8
CO,2008-10-26,334,Carrier,20
HA,2008-10-26,335,Carrier,1
HA,2008-10-27,335,Carrier,2
NW,2008-10-26,335,Carrier,9
WN,2008-10-27,335,Carrier,12
WN,2008-10-27,336,Carrier,4
UA,2008-10-27,336,Carrier,163
AA,2008-10-25,336,Carrier,19
NW,2008-10-26,337,Carrier,18
UA,2008-10-27,337,Carrier,258
CO,2008-10-26,338,Carrier,14
NW,2008-10-27,340,Carrier,58
AS,2008-10-26,340,Carrier,75
UA,2008-10-26,341,Carrier,19
UA,2008-10-26,341,Carrier,18
AA,2008-10-27,342,Carrier,21
FL,2008-10-25,343,Carrier,18
FL,2008-10-26,343,Carrier,28
FL,2008-10-27,343,Carrier,16
WN,2008-10-27,343,Carrier,2
US,2008-10-27,343,Carrier,39
AS,2008-10-26,343,Carrier,20
AS,2008-10-27,343,Carrier,163
AS,2008-10-26,344,Carrier,75
AA,2008-10-27,346,Carrier,18
B6,2008-10-25,346,Carrier,3
WN,2008-10-26,347,Carrier,5
AA,2008-10-27,347,Carrier,18
AS,2008-10-27,347,Carrier,88
AA,2008-10-26,348,Carrier,37
CO,2008-10-25,348,Carrier,16
AA,2008-10-27,349,Carrier,10
UA,2008-10-25,350,Carrier,23
UA,2008-10-26,352,Carrier,4
B6,2008-10-25,352,Carrier,73
CO,2008-10-27,353,Carrier,13
NW,2008-10-26,354,Carrier,60
WN,2008-10-26,354,Carrier,38
WN,2008-10-26,354,Carrier,16
US,2008-10-26,355,Carrier,80
CO,2008-10-27,356,Carrier,11
F9,2008-10-27,359,Carrier,1
B6,2008-10-25,359,Carrier,10
HA,2008-10-27,360,Carrier,7
WN,2008-10-26,360,Carrier,2
WN,2008-10-26,360,Carrier,6
WN,2008-10-26,360,Carrier,49
UA,2008-10-26,360,Carrier,30
CO,2008-10-27,360,Carrier,31
HA,2008-10-27,361,Carrier,3
HA,2008-10-26,362,Carrier,44
NW,2008-10-27,362,Carrier,29
WN,2008-10-26,364,Carrier,76
WN,2008-10-27,364,Carrier,5
WN,2008-10-27,365,Carrier,13
WN,2008-10-27,366,Carrier,32
AA,2008-10-27,366,Carrier,20
AS,2008-10-26,366,Carrier,10
B6,2008-10-27,366,Carrier,17
UA,2008-10-26,367,Carrier,51
FL,2008-10-25,368,Carrier,35
WN,2008-10-27,368,Carrier,80
FL,2008-10-26,370,Carrier,26
WN,2008-10-27,370,Carrier,87
WN,2008-10-26,372,Carrier,6
WN,2008-10-26,372,Carrier,15
WN,2008-10-26,372,Carrier,2
WN,2008-10-27,372,Carrier,3
DL,2008-10-26,376,Carrier,7
WN,2008-10-27,376,Carrier,3
UA,2008-10-25,376,Carrier,24
NW,2008-10-26,378,Carrier,28
WN,2008-10-26,378,Carrier,47
WN,2008-10-26,379,Carrier,1
WN,2008-10-26,379,Carrier,9
UA,2008-10-27,379,Carrier,181
FL,2008-10-26,380,Carrier,22
CO,2008-10-26,380,Carrier,134
AS,2008-10-27,382,Carrier,61
B6,2008-10-26,383,Carrier,6
FL,2008-10-25,384,Carrier,23
FL,2008-10-25,385,Carrier,21
WN,2008-10-27,385,Carrier,1
AA,2008-10-27,385,Carrier,17
AA,2008-10-27,385,Carrier,94
F9,2008-10-27,386,Carrier,16
WN,2008-10-26,386,Carrier,52
WN,2008-10-26,386,Carrier,5
WN,2008-10-26,386,Carrier,10
AA,2008-10-27,386,Carrier,20
F9,2008-10-26,387,Carrier,12
FL,2008-10-25,388,Carrier,46
AA,2008-10-26,388,Carrier,34
AA,2008-10-26,388,Carrier,8
AS,2008-10-26,388,Carrier,18
UA,2008-10-25,389,Carrier,19
WN,2008-10-26,390,Carrier,76
HA,2008-10-26,391,Carrier,3
HA,2008-10-26,392,Carrier,37
CO,2008-10-25,392,Carrier,3
FL,2008-10-26,394,Carrier,15
WN,2008-10-26,394,Carrier,11
WN,2008-10-26,394,Carrier,43
WN,2008-10-26,394,Carrier,3
WN,2008-10-27,394,Carrier,6
CO,2008-10-26,394,Carrier,6
HA,2008-10-26,395,Carrier,11
UA,2008-10-25,395,Carrier,64
UA,2008-10-27,395,Carrier,148
AA,2008-10-27,397,Carrier,61
HA,2008-10-26,398,Carrier,53
NW,2008-10-25,399,Carrier,26
NW,2008-10-25,399,Carrier,13
NW,2008-10-27,399,Carrier,19
AA,2008-10-25,399,Carrier,136
B6,2008-10-25,399,Carrier,103
FL,2008-10-25,401,Carrier,17
F9,2008-10-27,403,Carrier,16
WN,2008-10-27,403,Carrier,17
US,2008-10-27,403,Carrier,111
FL,2008-10-27,406,Carrier,21
FL,2008-10-25,410,Carrier,79
FL,2008-10-27,410,Carrier,91
AA,2008-10-25,410,Carrier,52
DL,2008-10-26,411,Carrier,69
B6,2008-10-26,411,Carrier,39
AA,2008-10-25,414,Carrier,4
F9,2008-10-27,415,Carrier,1
NW,2008-10-25,416,Carrier,19
WN,2008-10-27,416,Carrier,6
FL,2008-10-27,417,Carrier,52
WN,2008-10-27,417,Carrier,10
AA,2008-10-26,418,Carrier,40
AA,2008-10-27,418,Carrier,31
UA,2008-10-27,420,Carrier,11
B6,2008-10-25,421,Carrier,71
NW,2008-10-26,422,Carrier,9
AA,2008-10-26,422,Carrier,78
B6,2008-10-27,422,Carrier,249
UA,2008-10-27,423,Carrier,6
UA,2008-10-26,423,Carrier,3
WN,2008-10-26,424,Carrier,4
WN,2008-10-26,425,Carrier,32
UA,2008-10-27,425,Carrier,30
UA,2008-10-27,425,Carrier,249
CO,2008-10-27,425,Carrier,43
CO,2008-10-25,425,Carrier,48
NW,2008-10-26,427,Carrier,11
CO,2008-10-26,427,Carrier,6
US,2008-10-26,428,Carrier,15
WN,2008-10-26,429,Carrier,18
US,2008-10-26,430,Carrier,3
FL,2008-10-27,431,Carrier,12
AA,2008-10-27,431,Carrier,39
WN,2008-10-26,432,Carrier,5
US,2008-10-25,433,Carrier,6
AA,2008-10-25,433,Carrier,12
UA,2008-10-27,434,Carrier,57
US,2008-10-25,434,Carrier,1
WN,2008-10-26,435,Carrier,28
AA,2008-10-25,436,Carrier,6
AA,2008-10-26,436,Carrier,37
AA,2008-10-27,436,Carrier,19
US,2008-10-26,438,Carrier,64
UA,2008-10-26,439,Carrier,13
AA,2008-10-27,439,Carrier,6
NW,2008-10-26,440,Carrier,23
UA,2008-10-25,440,Carrier,15
UA,2008-10-26,441,Carrier,24
UA,2008-10-26,442,Carrier,7
AA,2008-10-25,442,Carrier,238
F9,2008-10-26,447,Carrier,1
WN,2008-10-27,448,Carrier,9
WN,2008-10-27,448,Carrier,22
AA,2008-10-26,450,Carrier,39
AA,2008-10-27,450,Carrier,18
NW,2008-10-27,451,Carrier,65
WN,2008-10-26,452,Carrier,21
AA,2008-10-27,454,Carrier,25
UA,2008-10-26,456,Carrier,23
B6,2008-10-26,457,Carrier,21
FL,2008-10-27,458,Carrier,12
WN,2008-10-27,459,Carrier,9
AA,2008-10-26,459,Carrier,9
WN,2008-10-27,460,Carrier,113
AA,2008-10-27,460,Carrier,31
AS,2008-10-25,460,Carrier,70
B6,2008-10-25,460,Carrier,2
