US,2008-10-27,70,LateAircraft,16
AS,2008-10-25,70,LateAircraft,9
B6,2008-10-25,70,LateAircraft,34
B6,2008-10-26,70,LateAircraft,22
DL,2008-10-25,73,LateAircraft,46
WN,2008-10-25,73,LateAircraft,9
US,2008-10-26,73,LateAircraft,30
AS,2008-10-26,73,LateAircraft,80
AS,2008-10-27,73,LateAircraft,72
DL,2008-10-25,74,LateAircraft,32
FL,2008-10-25,74,LateAircraft,18
FL,2008-10-26,75,LateAircraft,26
FL,2008-10-27,75,LateAircraft,43
WN,2008-10-27,75,LateAircraft,18
WN,2008-10-27,76,LateAircraft,19
WN,2008-10-27,76,LateAircraft,33
WN,2008-10-27,76,LateAircraft,46
AS,2008-10-26,76,LateAircraft,82
CO,2008-10-27,76,LateAircraft,18
FL,2008-10-27,78,LateAircraft,26
DL,2008-10-26,79,LateAircraft,69
DL,2008-10-25,80,LateAircraft,2
WN,2008-10-27,80,LateAircraft,39
UA,2008-10-27,81,LateAircraft,166
B6,2008-10-25,81,LateAircraft,4
UA,2008-10-27,82,LateAircraft,112
AS,2008-10-27,82,LateAircraft,56
UA,2008-10-27,83,LateAircraft,133
AS,2008-10-25,84,LateAircraft,32
FL,2008-10-27,85,LateAircraft,7
WN,2008-10-27,85,LateAircraft,26
WN,2008-10-27,85,LateAircraft,20
US,2008-10-27,85,LateAircraft,18
B6,2008-10-25,87,LateAircraft,1
B6,2008-10-25,87,LateAircraft,350
WN,2008-10-25,88,LateAircraft,12
FL,2008-10-26,89,LateAircraft,25
AS,2008-10-25,92,LateAircraft,16
FL,2008-10-27,93,LateAircraft,45
FL,2008-10-25,94,LateAircraft,51
UA,2008-10-25,95,LateAircraft,79
B6,2008-10-25,95,LateAircraft,78
B6,2008-10-26,96,LateAircraft,91
FL,2008-10-25,98,LateAircraft,9
FL,2008-10-26,98,LateAircraft,5
UA,2008-10-27,100,LateAircraft,346
WN,2008-10-27,101,LateAircraft,117
WN,2008-10-27,101,LateAircraft,94
DL,2008-10-26,105,LateAircraft,28
WN,2008-10-27,106,LateAircraft,13
WN,2008-10-27,106,LateAircraft,20
FL,2008-10-25,107,LateAircraft,24
UA,2008-10-26,110,LateAircraft,26
US,2008-10-27,110,LateAircraft,97
US,2008-10-27,110,LateAircraft,113
WN,2008-10-26,112,LateAircraft,35
AS,2008-10-26,112,LateAircraft,9
DL,2008-10-26,114,LateAircraft,50
DL,2008-10-26,115,LateAircraft,37
WN,2008-10-27,115,LateAircraft,64
FL,2008-10-27,116,LateAircraft,29
UA,2008-10-27,116,LateAircraft,2
UA,2008-10-26,117,LateAircraft,57
FL,2008-10-25,118,LateAircraft,12
UA,2008-10-27,119,LateAircraft,112
AA,2008-10-25,119,LateAircraft,45
NW,2008-10-26,120,LateAircraft,8
WN,2008-10-27,121,LateAircraft,23
WN,2008-10-27,123,LateAircraft,4
WN,2008-10-27,127,LateAircraft,31
WN,2008-10-27,127,LateAircraft,17
AA,2008-10-25,127,LateAircraft,9
FL,2008-10-27,129,LateAircraft,23
UA,2008-10-26,129,LateAircraft,28
UA,2008-10-26,129,LateAircraft,16
UA,2008-10-26,130,LateAircraft,69
FL,2008-10-25,131,LateAircraft,43
WN,2008-10-26,131,LateAircraft,45
AS,2008-10-26,131,LateAircraft,37
AS,2008-10-27,131,LateAircraft,103
UA,2008-10-27,132,LateAircraft,35
AA,2008-10-25,133,LateAircraft,58
WN,2008-10-27,134,LateAircraft,15
WN,2008-10-27,134,LateAircraft,3
DL,2008-10-25,136,LateAircraft,16
B6,2008-10-25,136,LateAircraft,26
NW,2008-10-26,137,LateAircraft,132
B6,2008-10-25,137,LateAircraft,11
WN,2008-10-26,139,LateAircraft,2
US,2008-10-27,141,LateAircraft,17
NW,2008-10-26,143,LateAircraft,39
NW,2008-10-27,143,LateAircraft,19
UA,2008-10-27,143,LateAircraft,15
B6,2008-10-25,143,LateAircraft,5
FL,2008-10-25,144,LateAircraft,16
NW,2008-10-26,145,LateAircraft,25
WN,2008-10-26,145,LateAircraft,1
WN,2008-10-27,145,LateAircraft,15
WN,2008-10-27,145,LateAircraft,7
AA,2008-10-27,145,LateAircraft,4
UA,2008-10-26,146,LateAircraft,69
DL,2008-10-27,147,LateAircraft,8
US,2008-10-27,149,LateAircraft,4
UA,2008-10-27,150,LateAircraft,2
AS,2008-10-26,151,LateAircraft,64
AS,2008-10-26,151,LateAircraft,80
DL,2008-10-27,152,LateAircraft,73
AS,2008-10-25,152,LateAircraft,8
AS,2008-10-26,152,LateAircraft,11
AS,2008-10-26,152,LateAircraft,20
FL,2008-10-27,153,LateAircraft,13
AS,2008-10-26,153,LateAircraft,30
AS,2008-10-26,153,LateAircraft,30
B6,2008-10-25,153,LateAircraft,27
AA,2008-10-27,154,LateAircraft,48
DL,2008-10-25,155,LateAircraft,174
UA,2008-10-26,155,LateAircraft,16
WN,2008-10-26,157,LateAircraft,30
WN,2008-10-27,159,LateAircraft,7
UA,2008-10-27,160,LateAircraft,162
US,2008-10-27,160,LateAircraft,69
AS,2008-10-26,160,LateAircraft,55
US,2008-10-27,161,LateAircraft,53
AS,2008-10-26,161,LateAircraft,61
US,2008-10-27,162,LateAircraft,35
WN,2008-10-27,163,LateAircraft,26
WN,2008-10-27,163,LateAircraft,21
WN,2008-10-27,164,LateAircraft,12
WN,2008-10-27,164,LateAircraft,16
FL,2008-10-27,165,LateAircraft,22
WN,2008-10-26,165,LateAircraft,31
